Unnamed: 0,ID,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
6590,6506923629,3,4,4,6,6,6,7,7,9,11,13,17,17,17,26,31,32,38,43,47,55,1998
6823,6603910743,15,15,15,15,15,15,30,30,88,88,88,88,91,91,91,91,91,91,176,176,182,1998
6824,7006155193,3,3,3,3,3,3,4,7,7,7,10,10,10,10,10,10,10,10,10,10,10,1998
6887,7003761166,4,4,8,8,8,8,8,8,8,8,8,8,8,8,8,18,18,18,18,18,18,1998
6905,14021132900,2,4,5,5,5,8,8,9,10,11,15,18,20,21,25,26,26,29,29,33,33,1998
6964,7004035387,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
7023,6602405521,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,5,5,8,8,8,8,1998
7036,6602175758,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1998
7051,6601930165,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1998
7221,57194073410,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1998
7842,6603761021,3,3,3,4,6,6,6,6,8,10,11,13,16,17,19,19,21,21,25,25,26,1998
7884,14037197600,1,1,1,1,6,6,6,8,13,14,18,18,18,20,21,22,22,22,22,28,30,1998
7977,57190724692,3,7,7,14,14,14,16,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1998
8049,56261618100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
8064,6601977665,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,1998
8762,6602869092,4,4,5,5,8,8,8,8,11,11,11,11,11,11,11,11,11,11,11,11,11,1998
8771,35606387000,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,1998
8796,6701606366,4,4,5,5,5,5,6,9,9,9,9,11,13,14,17,20,27,27,27,30,30,1998
8800,7005064554,4,4,4,4,4,4,4,8,10,10,10,10,10,10,10,10,10,10,10,10,10,1998
9062,56038759800,2,2,3,3,5,5,5,5,5,6,6,6,9,9,9,11,11,11,11,11,11,1998
9240,6603289652,5,5,5,5,5,5,5,5,5,5,5,7,10,10,10,10,10,11,11,11,11,1998
9745,6602863188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1998
9794,7003959172,6,6,6,6,15,16,29,43,46,52,61,63,71,76,89,91,93,93,97,97,97,1998
9821,7004943370,17,17,35,35,150,166,192,199,242,243,280,280,280,286,383,387,419,433,479,485,489,1998
9998,7005207621,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,1998
10042,6507779455,2,2,2,2,4,4,4,4,7,9,9,9,9,12,12,14,16,17,19,19,21,1998
10059,7003313654,9,9,9,9,9,9,9,9,68,77,83,83,83,83,83,83,83,83,83,83,83,1998
10409,6602743930,29,29,33,33,38,38,49,49,103,103,145,145,164,164,189,189,247,247,413,413,495,1998
10533,35242899800,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,7,7,10,10,1998
10746,7102620818,4,4,4,4,4,4,4,13,13,33,33,49,81,87,87,102,102,109,109,109,109,1998
10805,7006270511,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1998
10959,7402213617,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
11028,6602980250,3,3,4,4,10,13,14,14,14,15,15,23,24,24,24,28,28,29,30,34,35,1998
11215,7201826638,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,8,8,8,1998
11268,6603572948,8,8,8,8,8,8,8,8,8,11,11,11,15,15,22,32,32,32,32,38,38,1998
11438,22333533900,2,2,8,9,9,9,14,14,15,15,18,20,22,24,26,26,26,27,27,27,27,1998
11552,55904203100,1,1,1,1,3,6,8,12,12,12,15,15,16,20,20,28,28,30,34,39,40,1998
11694,56240232600,3,3,3,3,16,16,16,16,16,16,16,16,16,16,19,19,19,19,19,41,52,1998
11730,24516496600,9,14,14,14,14,14,14,14,29,29,29,29,29,29,29,29,29,29,29,29,29,1998
11838,6603566098,15,15,15,16,16,16,18,18,23,23,24,26,26,27,30,31,31,31,31,31,31,1998
11944,24779985600,3,3,3,3,3,3,3,3,3,3,3,12,15,15,15,15,15,15,15,15,15,1998
12203,6602188705,2,2,3,6,6,7,9,10,10,12,18,25,30,33,36,43,43,48,49,53,55,1998
12447,7003735479,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
12454,53872377600,4,4,4,4,6,6,6,7,7,7,10,10,10,10,11,23,23,23,31,31,31,1998
12641,6507455481,2,2,2,2,2,2,2,2,2,8,8,8,17,17,17,19,19,19,24,29,34,1998
12646,6508321568,3,4,4,4,4,5,6,6,7,11,13,15,15,16,16,17,19,21,26,29,29,1998
12678,13008634900,5,5,5,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1998
12685,7006829147,6,6,6,20,20,23,56,56,74,74,79,79,83,90,91,99,110,122,128,129,130,1998
12701,56368980200,5,5,5,5,8,8,8,8,8,8,37,37,43,82,106,107,111,111,141,141,163,1998
12766,25947493100,1,2,3,3,3,10,10,15,17,17,20,22,23,25,35,38,44,44,44,44,47,1998
12769,16177668800,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12,12,1998
12875,6602869235,5,5,5,5,5,5,5,5,5,5,5,5,5,11,11,11,11,11,16,16,16,1998
13049,7005918739,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,1998
13604,6603270197,2,2,2,2,2,2,3,6,7,13,20,24,24,24,30,30,35,35,35,35,35,1998
13665,56702286800,8,8,11,11,11,11,13,15,18,24,26,26,26,26,28,28,28,28,32,34,37,1998
13741,7006083957,2,2,2,2,2,5,6,7,8,15,20,20,20,23,32,33,41,43,46,46,56,1998
14006,6603638603,5,5,5,5,5,5,5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1998
14025,7202414699,2,2,2,2,12,12,13,13,13,13,13,24,27,27,27,27,27,27,27,27,27,1998
14115,6701860148,3,6,9,9,12,16,16,23,25,25,37,38,41,42,43,43,45,45,48,50,51,1998
14361,6604006201,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
14688,7004240251,9,18,18,18,18,18,19,19,19,19,19,19,19,19,19,20,27,33,37,37,37,1998
14872,7004384935,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
14899,6507342875,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,1998
14958,6603683455,11,11,11,11,11,11,53,53,95,107,113,121,185,185,185,185,185,185,185,185,185,1998
14991,26221081200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
15167,6602396178,7,7,7,7,7,7,7,7,7,7,31,31,33,33,33,33,33,33,33,33,33,1998
15181,7004128178,1,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,7,7,7,7,1998
15216,14042573800,1,1,1,1,1,3,3,4,4,4,17,33,33,33,33,33,35,35,37,37,37,1998
15275,6603658789,3,6,6,8,11,11,14,17,26,34,39,42,61,64,78,85,88,98,111,113,117,1998
15300,6506684935,1,1,1,3,3,3,6,16,18,18,18,18,18,18,18,18,18,18,18,18,18,1998
15409,55887887900,1,1,1,1,1,3,3,3,4,5,7,7,7,7,7,7,9,9,9,9,9,1998
15456,6603786679,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1998
15485,7005196696,6,6,6,6,6,6,13,21,21,21,21,21,21,21,21,21,30,30,30,42,46,1998
15549,57203061471,1,2,3,3,3,4,6,6,7,12,14,17,25,28,28,30,34,35,38,42,50,1998
15770,7003772158,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1998
15776,6602722189,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,6,6,6,6,6,1998
15787,56250454900,2,2,2,2,2,2,2,4,6,6,6,8,8,8,8,8,8,12,12,12,12,1998
15790,55923399200,2,2,2,2,2,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,1998
15869,7006254526,2,2,2,2,2,7,7,7,7,9,9,9,21,21,21,21,21,21,21,27,27,1998
15870,7004131848,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
15873,6701362379,3,4,4,6,6,6,11,11,13,15,21,27,27,29,33,37,41,41,41,41,41,1998
16115,6603126769,5,11,15,15,15,15,15,15,15,15,15,15,15,23,23,23,23,23,23,23,23,1998
16207,6701499286,3,3,3,3,3,6,7,7,7,11,11,17,17,17,18,21,21,23,23,33,35,1998
16541,7102654290,1,2,3,3,4,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,1998
16621,6602916920,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,1998
16649,6603693144,2,3,3,4,4,4,4,5,5,5,5,8,11,11,14,17,19,22,24,24,24,1998
16662,26023359000,2,4,4,4,4,4,5,5,9,14,14,14,14,14,16,17,17,17,17,17,17,1998
16874,6602392031,2,3,5,5,5,5,5,10,16,16,18,21,21,24,24,24,24,26,26,28,29,1998
16893,6506671694,5,5,5,5,5,5,5,5,5,8,8,8,8,9,9,9,11,11,11,16,16,1998
17009,7101667456,4,4,9,9,12,15,24,25,27,31,31,38,42,47,47,47,47,47,47,47,47,1998
17252,7006071546,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1998
17275,8655841300,1,1,2,2,4,8,8,9,10,14,16,17,27,35,40,41,49,63,67,73,82,1998
17698,35619674500,3,3,3,6,6,7,7,9,9,9,9,9,9,9,9,11,13,13,13,13,13,1998
17913,6602550616,3,3,3,3,3,3,5,7,7,15,15,23,27,30,32,38,44,51,55,55,60,1998
17986,56023744700,2,2,2,6,6,9,10,10,14,14,14,15,16,16,16,21,21,21,21,21,21,1998
18017,35605364500,3,4,4,4,4,4,7,7,9,9,12,18,18,19,20,20,26,27,30,35,35,1998
18058,6603144316,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1998
18113,6602465530,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1998
18177,35866755600,4,4,4,4,4,12,33,33,36,36,36,36,45,45,45,53,58,70,70,70,70,1998
18341,57204258381,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1998
18357,7003442475,7,16,16,16,16,16,46,51,73,87,110,110,110,110,113,113,113,113,113,128,128,1998
18639,35498452800,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
19139,7007047134,2,2,2,2,16,16,16,16,56,57,104,104,122,122,174,174,204,204,204,204,204,1998
19268,7005382913,2,2,2,2,2,4,5,19,19,22,22,27,27,27,27,27,27,29,36,36,36,1998
19584,56018104800,2,2,2,3,6,6,8,8,10,12,30,31,37,40,42,49,54,57,63,64,78,1998
19820,55880097600,2,2,2,5,5,5,5,5,5,10,13,16,24,24,25,27,28,31,31,34,37,1998
19964,24788114700,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1998
19967,6603389270,2,2,2,2,2,2,2,14,24,27,28,64,69,77,81,81,87,87,87,97,113,1998
20102,7006398334,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,12,13,13,15,15,1998
20152,8842159400,1,1,1,3,3,3,3,3,3,3,7,7,8,8,11,11,17,17,21,24,25,1998
20571,7004196258,15,15,15,15,15,15,40,40,66,66,68,68,70,75,78,78,78,78,78,78,115,1998
20778,14029709600,1,1,1,1,3,3,3,4,5,9,9,12,12,12,18,20,22,25,25,25,27,1998
20828,35496736500,3,6,6,10,11,11,11,11,16,16,16,16,16,16,16,16,16,16,16,16,16,1998
21109,14017010300,1,2,2,2,2,3,5,5,7,8,8,8,9,12,12,15,15,15,15,15,15,1998
21140,7003421511,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
21254,7004268300,4,4,4,4,4,4,4,4,4,7,7,7,7,9,9,9,9,9,13,18,18,1998
21307,6603016362,3,3,3,3,3,9,9,9,9,13,13,28,37,42,48,48,52,57,64,68,74,1998
21385,7003598174,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1998
21951,6603093645,3,6,6,9,9,9,9,9,9,11,11,16,17,21,21,24,25,25,25,25,25,1998
22046,7202855386,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,1998
22076,7005996632,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1998
22164,55713397600,1,4,4,6,6,6,6,6,9,11,12,13,15,16,20,22,22,23,23,23,23,1998
22246,56034256800,3,3,3,3,5,5,7,7,7,7,15,21,22,23,23,23,23,23,23,23,23,1998
22268,26432368900,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
22350,6602391934,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,11,13,13,13,13,13,1998
22372,6602660732,3,3,4,8,10,10,10,10,12,17,17,19,19,22,24,28,28,29,34,34,34,1998
22441,6603889896,7,8,8,8,8,8,8,8,8,8,8,8,8,8,14,14,14,14,14,14,14,1998
22451,8849653700,3,3,3,5,5,5,5,11,13,13,17,17,24,24,24,30,31,32,36,37,37,1998
22475,35240505800,8,8,8,12,12,14,18,21,21,25,28,34,38,38,50,58,58,62,62,66,69,1998
22795,55410095400,6,7,7,7,7,7,7,7,21,21,21,21,21,21,32,32,32,32,32,32,32,1998
22820,7004089956,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1998
22978,6602926124,3,3,3,6,6,10,10,10,11,11,11,11,11,11,12,12,17,17,17,19,19,1998
22983,56229059700,20,20,41,41,60,60,65,65,89,95,132,133,158,161,199,208,221,221,269,274,313,1998
23057,14632835700,2,2,3,4,4,6,16,16,21,21,21,23,24,30,34,44,48,56,60,66,74,1998
23060,14831569100,4,7,7,7,9,9,9,20,22,32,32,41,41,42,42,42,42,45,45,47,48,1998
23155,7004080598,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17,17,22,22,22,22,1998
23197,6603873734,13,19,19,19,19,19,19,19,37,52,69,69,69,69,69,69,69,69,69,84,84,1998
23366,7102093894,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1998
23516,7003893757,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1998
23801,7101653158,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,7,9,9,9,11,1998
24057,7102702110,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,1998
24540,6602989627,2,2,2,5,6,6,13,20,24,25,38,39,46,50,55,58,67,72,81,84,92,1998
24688,7005650624,3,3,3,3,41,41,49,49,58,58,89,89,103,103,106,106,134,134,146,146,170,1998
24851,7401482415,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,1998
25111,7102621476,3,3,6,12,12,12,12,17,21,22,23,24,24,26,26,30,30,33,43,49,51,1998
25114,6603124591,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,1998
25364,57191986875,4,4,4,4,4,6,9,13,16,24,28,28,28,30,30,30,30,30,34,34,34,1998
25370,7003436752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,8,8,8,1998
25477,6701839686,7,7,7,7,22,22,41,41,48,48,48,48,48,48,48,48,48,48,59,59,86,1998
25507,6506547965,3,3,3,4,4,4,7,13,17,17,17,18,19,19,22,22,22,22,22,22,22,1998
25555,6701646856,3,3,3,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1998
25727,35568632100,3,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,1998
25742,55894325500,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1998
25924,7004021158,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1998
26079,56087178200,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,1998
26106,22946583800,5,5,5,6,6,6,6,6,6,6,6,12,12,12,12,12,12,12,12,12,12,1998
26307,12344577800,2,7,7,7,7,7,7,12,12,17,18,25,30,33,35,41,44,45,46,52,52,1998
26362,6602927309,1,2,2,2,2,2,3,3,6,6,6,16,16,19,19,22,23,24,26,31,35,1998
26377,6507401135,11,15,15,15,15,15,15,15,22,25,25,27,27,27,27,27,27,29,29,30,30,1998
26564,6508112744,5,5,5,9,9,9,12,15,15,18,21,26,27,27,28,30,31,32,32,34,34,1998
27172,6506949966,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
27422,55887238400,2,2,2,2,2,3,4,5,6,10,10,10,13,13,13,14,15,15,15,16,16,1998
27488,6602351509,2,2,2,2,2,2,6,6,6,6,7,7,7,7,8,8,10,10,10,10,10,1998
27560,7004493864,5,5,5,5,5,5,5,5,5,5,5,5,11,11,12,12,12,12,12,12,12,1998
27854,16148459900,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1998
28025,7003761787,9,13,13,15,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1998
28048,6602105783,2,2,2,2,2,2,2,3,3,5,7,7,10,11,11,11,12,16,16,16,18,1998
28217,6602869841,8,8,8,9,9,9,9,11,11,13,24,40,42,42,43,45,46,47,47,48,50,1998
28489,6506569220,3,3,3,5,5,5,5,5,6,8,11,12,14,14,14,14,14,14,14,14,14,1998
28585,35430531900,7,7,7,7,7,7,7,7,7,19,19,19,19,25,25,25,25,25,25,25,25,1998
28672,6602671345,4,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,31,37,37,37,41,1998
28754,57204232473,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1998
28866,57203235188,12,12,12,12,37,37,49,49,49,49,49,49,82,82,83,83,83,83,83,83,83,1998
28920,9534599800,17,17,34,34,60,60,60,60,60,60,69,69,87,87,87,87,87,126,126,126,126,1998
28962,6602253169,3,8,12,12,13,28,30,36,42,43,53,60,62,71,74,76,82,92,93,106,115,1998
29161,35551660200,2,2,2,2,2,2,2,2,2,2,2,6,6,21,22,30,33,41,41,52,57,1998
29192,7102591209,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
29200,6603170471,2,2,2,3,3,3,6,8,9,9,13,17,17,23,32,33,40,44,47,47,47,1998
29378,6602766024,9,11,11,11,12,12,17,23,23,25,26,34,42,49,55,68,73,78,127,133,135,1998
29394,6602177654,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
29420,57201370049,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1998
29536,7005579494,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,1998
29720,56233797100,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1998
29947,7003682581,3,4,6,7,7,11,14,25,32,39,45,48,50,55,55,55,60,66,73,79,81,1998
29972,55917733500,2,2,2,2,6,11,12,15,15,17,17,17,20,24,30,35,39,39,39,46,46,1998
30029,7003417210,1,2,2,2,5,7,11,11,11,11,13,15,15,15,17,19,19,20,20,21,29,1998
30244,6506781029,3,3,3,6,6,7,7,7,11,11,12,13,13,15,16,17,17,18,19,19,19,1998
30300,8963836100,1,1,1,1,1,1,1,1,1,7,7,7,11,12,13,17,19,20,20,21,21,1998
30510,7003815688,2,2,2,2,2,2,2,4,4,4,6,6,6,6,6,6,6,6,6,6,6,1998
30517,6601927632,2,2,2,2,2,2,2,2,5,8,10,14,14,17,20,23,26,27,27,30,39,1998
30529,7006960661,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
30790,14035332700,1,1,1,1,1,2,8,8,8,8,8,8,8,10,10,45,49,49,49,50,50,1998
30928,7003464458,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1998
31153,56268084200,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
31244,6701662111,1,1,9,9,26,26,28,28,28,29,29,29,32,32,32,32,32,32,33,33,33,1998
31428,6602450322,4,4,4,4,4,4,4,4,7,7,7,7,10,15,17,20,21,27,27,31,35,1998
31467,7005769350,52,52,56,56,56,56,56,56,64,64,64,64,64,77,140,140,173,173,173,173,173,1998
32087,6603792678,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1998
32096,7102240794,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1998
32164,8383254700,2,2,2,2,2,5,5,9,14,18,19,21,27,35,47,53,62,65,66,73,74,1998
32351,8068431700,35,35,45,45,99,99,131,131,166,166,263,269,335,335,369,369,400,400,417,424,433,1998
32409,6602144904,2,3,3,3,3,7,8,10,10,18,24,35,36,39,40,42,43,46,46,50,50,1998
32433,7102597435,15,15,15,15,15,15,43,43,45,45,45,45,45,49,58,69,70,70,80,80,81,1998
32662,7003720501,5,6,6,8,8,8,8,8,8,8,8,40,40,40,43,43,43,43,43,43,43,1998
32679,7006504936,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,1998
32696,7004011980,21,21,53,53,121,121,165,165,210,210,313,318,348,351,379,386,396,396,405,411,412,1998
33342,56264173700,2,2,3,4,4,4,9,11,16,16,18,19,20,23,25,25,28,28,28,28,28,1998
33531,55665939900,27,27,44,44,95,95,95,95,133,133,151,151,159,159,241,241,342,379,406,406,425,1998
33607,6603255215,29,29,29,29,29,29,39,39,43,43,93,93,97,120,138,138,138,138,147,151,151,1998
