Unnamed: 0,ID,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
10178,7003614727,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,1999
10191,6507122266,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1999
10196,57206035539,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,16,1999
10217,7005917469,3,3,5,5,5,5,5,5,5,5,5,5,5,12,12,12,12,12,12,12,1999
10228,23049116400,5,8,8,8,8,8,9,9,14,18,18,20,20,21,21,23,35,35,35,41,1999
10258,7006514344,4,4,8,8,8,14,14,14,24,31,31,33,33,33,33,33,33,33,33,38,1999
10300,6507931907,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1999
10329,7402722643,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
10394,16315024000,5,5,5,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,1999
10436,7004084053,8,8,8,8,8,8,13,20,20,20,20,27,27,27,27,27,27,27,27,27,1999
10544,9332336800,6,8,8,9,9,10,11,11,11,11,11,11,11,11,11,11,11,11,11,14,1999
10623,56998678500,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
10657,6603522186,5,5,5,5,5,5,8,8,8,8,11,11,11,11,11,11,11,12,12,12,1999
10675,57199051027,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
10676,6507643729,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
10818,7006745254,3,3,3,3,5,5,5,11,14,14,14,14,15,15,17,19,19,22,22,22,1999
10945,56055729400,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1999
10947,7004638746,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
11021,6508339924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
11075,7004908675,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
11126,6701906376,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1999
11212,56007828200,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,9,9,14,1999
11268,6602427182,9,9,9,9,9,9,9,9,71,71,71,71,71,71,71,71,71,71,71,71,1999
11290,7006227853,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1999
11358,57190582853,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
11368,6603468770,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1999
11605,6505965754,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
11626,23388683000,13,14,29,29,29,29,43,43,93,93,93,93,93,102,102,102,137,142,142,142,1999
11698,6603778775,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1999
11702,6701436933,8,8,8,8,8,8,12,21,31,33,33,36,40,45,53,78,106,117,126,141,1999
11796,6506941441,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
11800,7005883316,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1999
12000,14824647300,15,15,15,48,48,48,51,51,51,51,51,51,51,65,65,65,65,65,65,65,1999
12027,16230752800,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
12122,7006222811,7,7,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1999
12437,6602090310,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1999
12465,57115557300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
12473,7003495100,1,1,1,1,1,1,1,1,1,2,2,6,8,9,11,19,19,19,22,22,1999
12566,56096554600,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
12572,57200163911,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
12574,35611835100,8,8,8,8,18,18,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1999
12668,9041453200,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,1999
12686,9843415700,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
12713,57194818133,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
12727,7003653669,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
12728,57201262332,3,3,3,3,3,3,27,27,27,27,27,27,27,29,29,29,29,29,29,29,1999
12767,6603875425,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
12782,8301544400,1,1,1,2,2,2,3,3,3,4,4,4,7,7,7,7,7,8,8,8,1999
12786,7004094138,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
12851,6507653020,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
13051,6701865649,5,6,13,15,18,20,27,29,30,32,32,35,37,39,45,45,48,48,48,48,1999
13054,7102234805,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1999
13068,15520660100,4,7,10,11,15,15,21,25,25,31,32,34,37,38,49,50,60,62,62,72,1999
13127,6505753940,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
13195,6506293875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
13367,7202837722,5,8,8,8,8,8,8,8,8,8,8,8,8,13,13,14,42,42,42,42,1999
13574,22735059600,3,3,3,4,8,8,9,9,9,9,14,14,15,22,29,47,68,83,90,94,1999
13608,26642922800,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1999
13620,57204066645,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1999
13676,7103304891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
13711,57197200745,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
13736,57199057524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
13767,6602764502,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1999
13931,6508225822,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,1999
13937,7103340448,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
14041,7005377617,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
14055,6506325310,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
14083,6602300255,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1999
14103,26643155600,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1999
14281,7004389599,6,6,6,6,6,6,6,6,6,6,6,6,6,13,13,13,13,13,13,13,1999
14358,57196636012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
14375,56187658200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
14427,6507100383,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19,1999
14505,6603793330,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,11,19,1999
14657,57201410727,6,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1999
14668,7004248278,2,5,5,5,14,14,14,16,25,27,27,30,37,44,50,55,62,65,71,84,1999
14670,42162322200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,1999
14679,57197990813,8,8,8,8,8,8,8,25,25,25,25,25,25,25,25,25,25,25,25,25,1999
14713,6603384815,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
14838,55756662300,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
14891,6602372876,2,3,3,3,5,7,7,10,10,12,19,24,28,36,41,46,50,58,72,72,1999
14922,6701831930,8,9,9,9,14,18,22,26,28,33,46,50,53,62,69,76,89,89,92,98,1999
14942,7004513174,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
15047,57108777800,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,21,45,1999
15068,57105353400,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
15084,8246163000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
15195,7006144847,4,6,7,9,13,13,19,19,20,20,20,20,20,22,22,22,22,22,22,22,1999
15263,6603365279,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
15314,7003276907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
15429,7801574840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
15446,7005158927,13,31,31,31,55,55,55,55,64,64,64,64,64,64,84,84,84,84,84,84,1999
15473,7003311350,1,1,6,6,10,10,10,13,15,19,22,27,33,34,38,44,50,53,54,54,1999
15483,7004519488,4,4,4,9,9,9,9,9,9,9,9,9,12,12,12,12,12,12,12,12,1999
15497,6603266850,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1999
15533,6602696754,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,17,17,17,1999
15566,6508073003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
15570,7102258119,4,4,4,14,14,16,24,27,28,29,32,55,57,82,113,113,185,188,221,221,1999
15795,7006000735,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1999
15850,46961400800,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
15928,8520208800,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
15950,7102913478,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
16114,6505982160,4,4,4,4,4,4,4,4,6,9,9,9,10,10,10,10,10,10,14,14,1999
16121,6507625129,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
16184,56962750600,16,16,30,30,43,43,43,43,43,43,43,43,43,43,43,43,49,49,54,54,1999
16250,57105270300,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
16296,56039635400,5,5,5,6,6,6,6,11,11,11,15,15,15,15,15,15,15,15,15,15,1999
16344,7801631602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
16389,6603139990,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
16434,6603617248,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,1999
16449,7004830088,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
16525,6506026744,3,3,3,4,4,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1999
16530,35563688200,15,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1999
16608,7103003149,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1999
16880,25122577000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
16922,7006752191,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1999
17173,8956560500,3,3,4,4,4,5,5,11,11,12,13,15,17,19,19,19,27,27,28,29,1999
17284,55884624500,2,3,3,3,3,3,3,5,5,5,5,9,12,12,12,12,12,12,12,12,1999
17327,57194848349,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
17329,6603400525,18,18,49,49,49,49,49,49,49,49,49,49,49,49,49,49,53,53,56,56,1999
17481,6508061102,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
17545,7003847786,5,5,7,9,9,9,9,9,9,9,9,12,17,18,18,18,18,18,20,20,1999
17630,6507893439,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1999
17649,6701566297,6,6,6,6,6,6,15,15,15,15,15,15,20,20,20,20,20,20,20,20,1999
17776,57196591226,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
